collecte_horodatage;trip_id;stop_id_rt;arrival_time;arrival_delay_sec;departure_time;departure_delay_sec;trip_route_id;trip_service_id;trip_trip_id;trip_trip_headsign;trip_direction_id;trip_block_id;trip_shape_id;route_route_id;route_agency_id;route_route_short_name;route_route_long_name;route_route_desc;route_route_type;route_route_url;route_route_color;route_route_text_color;stop_stop_id;stop_stop_name;stop_stop_desc;stop_stop_lat;stop_stop_lon;stop_zone_id;stop_stop_url;stop_location_type;stop_parent_station
2026-07-29 13:52:26;OCESN4402F1187_F:IC:FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b::87481002:87722025:12:1316:20261212;StopPoint:OCEINTERCITES-87571240;2026-07-29 08:13:00;300;2026-07-29 08:18:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4402F1187_F:IC:FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b::87481002:87722025:12:1316:20261212;StopPoint:OCEINTERCITES-87576009;2026-07-29 09:18:00;300;2026-07-29 09:22:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4402F1187_F:IC:FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b::87481002:87722025:12:1316:20261212;StopPoint:OCEINTERCITES-87726802;2026-07-29 12:07:00;600;2026-07-29 12:10:00;600;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4402F1187_F:IC:FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b::87481002:87722025:12:1316:20261212;StopPoint:OCEINTERCITES-87723197;2026-07-29 13:44:00;2400;2026-07-29 13:48:00;2400;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4402F1187_F:IC:FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b::87481002:87722025:12:1316:20261212;StopPoint:OCEINTERCITES-87722025;2026-07-29 13:56:00;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN8571F1187_F:OUI:FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588::87391003:87671008:7:1151:20260729;StopPoint:OCETGV INOUI-87671008;2026-07-29 13:51:00;7200;;;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87671008;Tarbes;;43.2398630;0.06944200;;;0;StopArea:OCE87671008
2026-07-29 13:52:26;OCESN9243F1187_F:OUI:FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E::87686006:83016451:7:1353:20261206;StopPoint:OCETGV INOUI-87686006;;;2026-07-29 06:51:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87686006;Paris Gare de Lyon Hall 1 - 2;;48.8449450;2.37348100;;;0;StopArea:OCE87686006
2026-07-29 13:52:26;OCESN9243F1187_F:OUI:FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E::87686006:83016451:7:1353:20261206;StopPoint:OCETGV INOUI-87725705;2026-07-29 08:25:00;300;2026-07-29 08:28:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87725705;Mâcon - Loché TGV;;46.2829120;4.77892400;;;0;StopArea:OCE87725705
2026-07-29 13:52:26;OCESN9243F1187_F:OUI:FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E::87686006:83016451:7:1353:20261206;StopPoint:OCETGV INOUI-87741009;2026-07-29 09:41:00;300;2026-07-29 09:49:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87741009;Chambéry - Challes-les-Eaux;;45.5713020;5.91954700;;;0;StopArea:OCE87741009
2026-07-29 13:52:26;OCESN9243F1187_F:OUI:FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E::87686006:83016451:7:1353:20261206;StopPoint:OCETGV INOUI-87742007;2026-07-29 10:51:00;300;2026-07-29 11:00:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN9243F1187_F:OUI:FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E::87686006:83016451:7:1353:20261206;StopPoint:OCETGV INOUI-83002048;2026-07-29 11:26:00;300;2026-07-29 11:28:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-83002048;OULX CESANA CLAVIERE SESTRIERE;;45.0387950;6.83143100;;;0;StopArea:OCE83002048
2026-07-29 13:52:26;OCESN9243F1187_F:OUI:FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E::87686006:83016451:7:1353:20261206;StopPoint:OCETGV INOUI-83000356;2026-07-29 12:28:00;300;2026-07-29 12:30:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-83000356;Turin Porta Susa;;45.0741180;7.66667500;;;0;StopArea:OCE83000356
2026-07-29 13:52:26;OCESN6191F1187_F:OUI:FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF::87686006:87753004:8:1142:20260729;StopPoint:OCETGV INOUI-87686006;;;2026-07-29 07:49:00;2100;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87686006;Paris Gare de Lyon Hall 1 - 2;;48.8449450;2.37348100;;;0;StopArea:OCE87686006
2026-07-29 13:52:26;OCESN6191F1187_F:OUI:FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF::87686006:87753004:8:1142:20260729;StopPoint:OCETGV INOUI-87762906;2026-07-29 09:45:00;2400;2026-07-29 09:54:00;2400;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87762906;Lyon Saint-Exupéry TGV;;45.7211090;5.07496900;;;0;StopArea:OCE87762906
2026-07-29 13:52:26;OCESN6191F1187_F:OUI:FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF::87686006:87753004:8:1142:20260729;StopPoint:OCETGV INOUI-87761007;2026-07-29 10:21:00;2400;2026-07-29 10:24:00;2400;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87761007;Valence Ville;;44.9280810;4.89328800;;;0;StopArea:OCE87761007
2026-07-29 13:52:26;OCESN6191F1187_F:OUI:FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF::87686006:87753004:8:1142:20260729;StopPoint:OCETGV INOUI-87764001;2026-07-29 10:45:00;2400;2026-07-29 10:48:00;2400;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87764001;Montélimar;;44.5589360;4.74472600;;;0;StopArea:OCE87764001
2026-07-29 13:52:26;OCESN6191F1187_F:OUI:FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF::87686006:87753004:8:1142:20260729;StopPoint:OCETGV INOUI-87765107;2026-07-29 11:13:00;2400;2026-07-29 11:16:00;2400;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87765107;Orange;;44.1374850;4.82005800;;;0;StopArea:OCE87765107
2026-07-29 13:52:26;OCESN6191F1187_F:OUI:FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF::87686006:87753004:8:1142:20260729;StopPoint:OCETGV INOUI-87765008;2026-07-29 11:30:00;2400;2026-07-29 13:24:00;9000;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87765008;Avignon Centre;;43.9419230;4.80526900;;;0;StopArea:OCE87765008
2026-07-29 13:52:26;OCESN6191F1187_F:OUI:FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF::87686006:87753004:8:1142:20260729;StopPoint:OCETGV INOUI-87753657;2026-07-29 13:46:00;9000;2026-07-29 13:50:00;9000;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87753657;Arles;;43.6848630;4.63210500;;;0;StopArea:OCE87753657
2026-07-29 13:52:26;OCESN6191F1187_F:OUI:FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF::87686006:87753004:8:1142:20260729;StopPoint:OCETGV INOUI-87753004;2026-07-29 14:12:00;9000;;;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87753004;Miramas;;43.5807370;4.99956500;;;0;StopArea:OCE87753004
2026-07-29 13:52:26;OCESN3644F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:1434:20261120;StopPoint:OCEINTERCITES-87613000;2026-07-29 08:41:00;0;2026-07-29 08:48:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN3644F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:1434:20261120;StopPoint:OCEINTERCITES-87613141;2026-07-29 09:13:00;300;2026-07-29 09:15:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN3644F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:1434:20261120;StopPoint:OCEINTERCITES-87594333;2026-07-29 09:30:00;300;2026-07-29 09:32:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN3644F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:1434:20261120;StopPoint:OCEINTERCITES-87594002;2026-07-29 09:59:00;300;2026-07-29 10:02:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN3644F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:1434:20261120;StopPoint:OCEINTERCITES-87592006;2026-07-29 11:06:00;300;2026-07-29 11:09:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN3644F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:1434:20261120;StopPoint:OCEINTERCITES-87592378;2026-07-29 11:40:00;300;2026-07-29 11:42:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN3644F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:1434:20261120;StopPoint:OCEINTERCITES-87597005;2026-07-29 12:18:00;300;2026-07-29 12:20:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN3644F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:1434:20261120;StopPoint:OCEINTERCITES-87543017;2026-07-29 13:31:00;300;2026-07-29 13:33:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN3644F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:1434:20261120;StopPoint:OCEINTERCITES-87547000;2026-07-29 14:44:00;600;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87751008;;;2026-07-29 07:50:00;1800;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87753657;2026-07-29 08:35:00;1800;2026-07-29 08:37:00;1800;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87775007;2026-07-29 09:03:00;1800;2026-07-29 09:06:00;1800;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87773002;2026-07-29 09:31:00;1800;2026-07-29 09:36:00;1800;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87773200;2026-07-29 09:55:00;2100;2026-07-29 09:57:00;2100;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87781104;2026-07-29 10:33:00;2100;2026-07-29 10:37:00;2100;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87615286;2026-07-29 11:05:00;2100;2026-07-29 11:08:00;2100;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87611004;2026-07-29 11:55:00;2400;2026-07-29 12:05:00;2700;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87611244;2026-07-29 12:40:00;2700;2026-07-29 12:42:00;2700;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87586008;2026-07-29 13:23:00;3000;2026-07-29 13:25:00;3000;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4756F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87751008:87581009:11:1349:20261212;StopPoint:OCEINTERCITES-87581009;2026-07-29 14:44:00;3300;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN5376F1187_F:OUI:FR:Line::6CC8BBE5-9508-49DB-95CD-797616EA49C6::87751008:87413013:9:1411:20260729;StopPoint:OCETGV INOUI-87763029;2026-07-29 08:44:00;300;2026-07-29 08:46:00;120;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87763029;Valence TGV Rhône-Alpes Sud;;44.9919070;4.97865200;;;0;StopArea:OCE87763029
2026-07-29 13:52:26;OCESN6188F1187_F:OUI:FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB::87756056:87686006:8:1350:20260801;StopPoint:OCETGV INOUI-87755009;2026-07-29 09:46:00;0;2026-07-29 09:55:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87755009;Toulon;;43.1283530;5.92940400;;;0;StopArea:OCE87755009
2026-07-29 13:52:26;OCESN6188F1187_F:OUI:FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB::87756056:87686006:8:1350:20260801;StopPoint:OCETGV INOUI-87751008;2026-07-29 10:38:00;300;2026-07-29 10:47:00;0;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87751008;Marseille Saint-Charles;;43.3026660;5.38040700;;;0;StopArea:OCE87751008
2026-07-29 13:52:26;OCESN6188F1187_F:OUI:FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB::87756056:87686006:8:1350:20260801;StopPoint:OCETGV INOUI-87686006;2026-07-29 14:05:00;900;;;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87686006;Paris Gare de Lyon Hall 1 - 2;;48.8449450;2.37348100;;;0;StopArea:OCE87686006
2026-07-29 13:52:26;OCESN4657F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87581009:87751008:11:1444:20260826;StopPoint:OCEINTERCITES-87781104;2026-07-29 12:03:00;300;2026-07-29 12:06:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4657F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87581009:87751008:11:1444:20260826;StopPoint:OCEINTERCITES-87773200;2026-07-29 12:40:00;300;2026-07-29 12:43:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4657F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87581009:87751008:11:1444:20260826;StopPoint:OCEINTERCITES-87773002;2026-07-29 12:58:00;300;2026-07-29 13:03:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4657F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87581009:87751008:11:1444:20260826;StopPoint:OCEINTERCITES-87775007;2026-07-29 13:27:00;300;2026-07-29 13:31:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4657F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87581009:87751008:11:1444:20260826;StopPoint:OCEINTERCITES-87753657;2026-07-29 13:55:00;300;2026-07-29 13:57:00;300;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN4657F1187_F:IC:FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4::87581009:87751008:11:1444:20260826;StopPoint:OCEINTERCITES-87751008;2026-07-29 14:49:00;300;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-07-29 13:52:26;OCESN9877F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87192039:87751008:12:1504:20261030;StopPoint:OCETGV INOUI-87182063;2026-07-29 09:58:00;300;2026-07-29 10:01:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87182063;Mulhouse;;47.7426910;7.34316000;;;0;StopArea:OCE87182063
2026-07-29 13:52:26;OCESN9877F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87192039:87751008:12:1504:20261030;StopPoint:OCETGV INOUI-87300822;2026-07-29 10:29:00;600;2026-07-29 10:31:00;600;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87300822;Belfort - Montbéliard TGV;;47.5851050;6.89798400;;;0;StopArea:OCE87300822
2026-07-29 13:52:26;OCESN9877F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87192039:87751008:12:1504:20261030;StopPoint:OCETGV INOUI-87300863;2026-07-29 10:51:00;600;2026-07-29 10:54:00;600;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87300863;Besançon Franche-Comté TGV;;47.3072150;5.95361300;;;0;StopArea:OCE87300863
2026-07-29 13:52:26;OCESN9877F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87192039:87751008:12:1504:20261030;StopPoint:OCETGV INOUI-87713040;2026-07-29 11:21:00;600;2026-07-29 11:31:00;600;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87713040;Dijon;;47.3234110;5.02725600;;;0;StopArea:OCE87713040
2026-07-29 13:52:26;OCESN9877F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87192039:87751008:12:1504:20261030;StopPoint:OCETGV INOUI-87725689;2026-07-29 12:29:00;600;2026-07-29 12:32:00;600;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87725689;Mâcon;;46.3025720;4.82488700;;;0;StopArea:OCE87725689
2026-07-29 13:52:26;OCESN9877F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87192039:87751008:12:1504:20261030;StopPoint:OCETGV INOUI-87723197;2026-07-29 13:09:00;600;2026-07-29 13:20:00;600;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87723197;Lyon Part Dieu;;45.7605960;4.85940900;;;0;StopArea:OCE87723197
2026-07-29 13:52:26;OCESN9877F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87192039:87751008:12:1504:20261030;StopPoint:OCETGV INOUI-87763029;2026-07-29 13:55:00;600;2026-07-29 14:01:00;600;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87763029;Valence TGV Rhône-Alpes Sud;;44.9919070;4.97865200;;;0;StopArea:OCE87763029
2026-07-29 13:52:26;OCESN9877F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87192039:87751008:12:1504:20261030;StopPoint:OCETGV INOUI-87318964;2026-07-29 14:36:00;600;2026-07-29 14:39:00;600;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87318964;Avignon TGV;;43.9219400;4.78613600;;;0;StopArea:OCE87318964
2026-07-29 13:52:26;OCESN9877F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87192039:87751008:12:1504:20261030;StopPoint:OCETGV INOUI-87319012;2026-07-29 14:59:00;600;2026-07-29 15:02:00;600;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87319012;Aix-en-Provence TGV;;43.4552370;5.31753400;;;0;StopArea:OCE87319012
2026-07-29 13:52:26;OCESN9877F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87192039:87751008:12:1504:20261030;StopPoint:OCETGV INOUI-87751008;2026-07-29 15:14:00;600;;;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87751008;Marseille Saint-Charles;;43.3026660;5.38040700;;;0;StopArea:OCE87751008
2026-07-29 13:52:26;OCESN12183F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87751008:87212027:9:1343:20261107;StopPoint:OCETGV INOUI-87751008;;;2026-07-29 08:22:00;600;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87751008;Marseille Saint-Charles;;43.3026660;5.38040700;;;0;StopArea:OCE87751008
2026-07-29 13:52:26;OCESN12183F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87751008:87212027:9:1343:20261107;StopPoint:OCETGV INOUI-87319012;2026-07-29 08:38:00;900;2026-07-29 08:41:00;900;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87319012;Aix-en-Provence TGV;;43.4552370;5.31753400;;;0;StopArea:OCE87319012
2026-07-29 13:52:26;OCESN12183F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87751008:87212027:9:1343:20261107;StopPoint:OCETGV INOUI-87318964;2026-07-29 09:01:00;900;2026-07-29 09:04:00;900;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87318964;Avignon TGV;;43.9219400;4.78613600;;;0;StopArea:OCE87318964
2026-07-29 13:52:26;OCESN12183F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87751008:87212027:9:1343:20261107;StopPoint:OCETGV INOUI-87723197;2026-07-29 10:09:00;900;2026-07-29 10:16:00;900;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87723197;Lyon Part Dieu;;45.7605960;4.85940900;;;0;StopArea:OCE87723197
2026-07-29 13:52:26;OCESN12183F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87751008:87212027:9:1343:20261107;StopPoint:OCETGV INOUI-87725002;2026-07-29 11:08:00;300;2026-07-29 11:11:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87725002;Chalon-sur-Saône;;46.7816220;4.84347900;;;0;StopArea:OCE87725002
2026-07-29 13:52:26;OCESN12183F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87751008:87212027:9:1343:20261107;StopPoint:OCETGV INOUI-87300863;2026-07-29 12:06:00;300;2026-07-29 12:08:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87300863;Besançon Franche-Comté TGV;;47.3072150;5.95361300;;;0;StopArea:OCE87300863
2026-07-29 13:52:26;OCESN12183F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87751008:87212027:9:1343:20261107;StopPoint:OCETGV INOUI-87300822;2026-07-29 12:29:00;300;2026-07-29 12:32:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87300822;Belfort - Montbéliard TGV;;47.5851050;6.89798400;;;0;StopArea:OCE87300822
2026-07-29 13:52:26;OCESN12183F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87751008:87212027:9:1343:20261107;StopPoint:OCETGV INOUI-87182063;2026-07-29 12:55:00;300;2026-07-29 12:59:00;300;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87182063;Mulhouse;;47.7426910;7.34316000;;;0;StopArea:OCE87182063
2026-07-29 13:52:26;OCESN12183F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87751008:87212027:9:1343:20261107;StopPoint:OCETGV INOUI-87212027;2026-07-29 14:03:00;1200;;;;;;;;;;;;;;;;;;;StopPoint:OCETGV INOUI-87212027;Strasbourg;;48.5851100;7.73388200;;;0;StopArea:OCE87212027
2026-07-29 13:52:26;OCESN9583F1187_F:ICE:FR:Line::884A662A-9CC9-4133-94A5-88B4AE5206FD::87751008:80110684:13:1600:20261212;StopPoint:OCEICE-87751008;;;2026-07-29 08:22:00;600;;;;;;;;;;;;;;;;;StopPoint:OCEICE-87751008;Marseille Saint-Charles;;43.3026660;5.38040700;;;0;StopArea:OCE87751008
2026-07-29 13:52:26;OCESN9583F1187_F:ICE:FR:Line::884A662A-9CC9-4133-94A5-88B4AE5206FD::87751008:80110684:13:1600:20261212;StopPoint:OCEICE-87319012;2026-07-29 08:38:00;900;2026-07-29 08:41:00;900;;;;;;;;;;;;;;;;;StopPoint:OCEICE-87319012;Aix-en-Provence TGV;;43.4552370;5.31753400;;;0;StopArea:OCE87319012
2026-07-29 13:52:26;OCESN9583F1187_F:ICE:FR:Line::884A662A-9CC9-4133-94A5-88B4AE5206FD::87751008:80110684:13:1600:20261212;StopPoint:OCEICE-87318964;2026-07-29 09:01:00;900;2026-07-29 09:04:00;900;;;;;;;;;;;;;;;;;StopPoint:OCEICE-87318964;Avignon TGV;;43.9219400;4.78613600;;;0;StopArea:OCE87318964
2026-07-29 13:52:26;OCESN9583F1187_F:ICE:FR:Line::884A662A-9CC9-4133-94A5-88B4AE5206FD::87751008:80110684:13:1600:20261212;StopPoint:OCEICE-87723197;2026-07-29 10:09:00;900;2026-07-29 10:16:00;900;;;;;;;;;;;;;;;;;StopPoint:OCEICE-87723197;Lyon Part Dieu;;45.7605960;4.85940900;;;0;StopArea:OCE87723197
2026-07-29 13:52:26;OCESN9583F1187_F:ICE:FR:Line::884A662A-9CC9-4133-94A5-88B4AE5206FD::87751008:80110684:13:1600:20261212;StopPoint:OCEICE-87725002;2026-07-29 11:08:00;300;2026-07-29 11:11:00;300;;;;;;;;;;;;;;;;;StopPoint:OCEICE-87725002;Chalon-sur-Saône;;46.7816220;4.84347900;;;0;StopArea:OCE87725002
2026-07-29 13:52:26;OCESN9583F1187_F:ICE:FR:Line::884A662A-9CC9-4133-94A5-88B4AE5206FD::87751008:80110684:13:1600:20261212;StopPoint:OCEICE-87300863;2026-07-29 12:06:00;300;2026-07-29 12:08:00;300;;;;;;;;;;;;;;;;;StopPoint:OCEICE-87300863;Besançon Franche-Comté TGV;;47.3072150;5.95361300;;;0;StopArea:OCE87300863
2026-07-29 13:52:26;OCESN9583F1187_F:ICE:FR:Line::884A662A-9CC9-4133-94A5-88B4AE5206FD::87751008:80110684:13:1600:20261212;StopPoint:OCEICE-87300822;2026-07-29 12:29:00;300;2026-07-29 12:32:00;300;;;;;;;;;;;;;;;;;StopPoint:OCEICE-87300822;Belfort - Montbéliard TGV;;47.5851050;6.89798400;;;0;StopArea:OCE87300822
