trip_id;numero_train;destination;stop_sequence;gare;arrival_time;departure_time;derniere_maj;heure_detection_fin_trajet;arrival_delay_min;departure_delay_min
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1040:20260816;;5260;-1;Bordeaux Saint-Jean;;2026-08-09 05:58:00;2026-08-09 10:40:40;2026-08-09 10:45:41;;0
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1040:20260816;;5260;-1;Angoulême;2026-08-09 06:38:00;2026-08-09 06:41:00;2026-08-09 10:40:40;2026-08-09 10:45:41;5;5
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1040:20260816;;5260;-1;Poitiers;2026-08-09 07:21:00;2026-08-09 07:24:00;2026-08-09 10:40:40;2026-08-09 10:45:41;5;5
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1040:20260816;;5260;-1;Massy TGV;2026-08-09 08:54:00;2026-08-09 08:57:00;2026-08-09 10:40:40;2026-08-09 10:45:41;0;0
OCESN5351F1187_F:OUI:FR:Line::3544567F-7F17-4253-85BB-D1E6A7B27A9A::87722025:87481002:6:1119:20260809;;5351;-1;Massy TGV;2026-08-09 08:34:00;2026-08-09 08:46:00;2026-08-09 11:31:02;2026-08-09 11:35:35;0;0
OCESN5351F1187_F:OUI:FR:Line::3544567F-7F17-4253-85BB-D1E6A7B27A9A::87722025:87481002:6:1119:20260809;;5351;-1;Angers Saint-Laud;2026-08-09 10:39:00;2026-08-09 10:42:00;2026-08-09 11:31:02;2026-08-09 11:35:35;0;0
OCESN5351F1187_F:OUI:FR:Line::3544567F-7F17-4253-85BB-D1E6A7B27A9A::87722025:87481002:6:1119:20260809;;5351;-1;Nantes;2026-08-09 11:29:00;;2026-08-09 11:31:02;2026-08-09 11:35:35;10;
OCESN8608F1187_F:OUI:FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F::87474007:87391003:6:1123:20260830;;8608;-1;Rennes;2026-08-09 10:10:00;2026-08-09 10:14:00;2026-08-09 11:45:45;2026-08-09 11:50:42;20;20
OCESN8608F1187_F:OUI:FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F::87474007:87391003:6:1123:20260830;;8608;-1;Paris Montparnasse Hall 1 - 2;2026-08-09 11:43:00;;2026-08-09 11:45:45;2026-08-09 11:50:42;20;
OCESN8531F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1147:20260830;;8531;-1;Paris Montparnasse Hall 1 - 2;;2026-08-09 06:38:00;2026-08-09 11:50:43;2026-08-09 11:55:36;;0
OCESN8531F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1147:20260830;;8531;-1;Angoulême;2026-08-09 08:29:00;2026-08-09 08:37:00;2026-08-09 11:50:43;2026-08-09 11:55:36;0;5
OCESN8531F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1147:20260830;;8531;-1;Bordeaux Saint-Jean;2026-08-09 09:09:00;2026-08-09 09:15:00;2026-08-09 11:50:43;2026-08-09 11:55:36;0;0
OCESN8708F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87474098:87391003:5:1147:20260830;;8708;-1;Rennes;2026-08-09 10:17:00;2026-08-09 10:23:00;2026-08-09 11:55:37;2026-08-09 12:01:01;5;5
OCESN8708F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87474098:87391003:5:1147:20260830;;8708;-1;Paris Montparnasse Hall 1 - 2;2026-08-09 11:52:00;;2026-08-09 11:55:37;2026-08-09 12:01:01;5;
OCESN5202F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87286005:87581009:11:1202:20260816;;5202;-1;Massy TGV;2026-08-09 09:09:00;2026-08-09 09:12:00;2026-08-09 12:05:36;2026-08-09 12:10:47;5;5
OCESN5202F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87286005:87581009:11:1202:20260816;;5202;-1;Poitiers;2026-08-09 10:39:00;2026-08-09 10:42:00;2026-08-09 12:05:36;2026-08-09 12:10:47;0;0
OCESN5202F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87286005:87581009:11:1202:20260816;;5202;-1;Angoulême;2026-08-09 11:22:00;2026-08-09 11:25:00;2026-08-09 12:05:36;2026-08-09 12:10:47;0;0
OCESN5202F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87286005:87581009:11:1202:20260816;;5202;-1;Bordeaux Saint-Jean;2026-08-09 12:02:00;;2026-08-09 12:05:36;2026-08-09 12:10:47;0;
OCESN5450F1187_F:OUI:FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010::87212027:87581009:9:1202:20260816;;5450;-1;Massy TGV;2026-08-09 09:09:00;2026-08-09 09:12:00;2026-08-09 12:05:36;2026-08-09 12:10:47;5;5
OCESN5450F1187_F:OUI:FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010::87212027:87581009:9:1202:20260816;;5450;-1;Poitiers;2026-08-09 10:39:00;2026-08-09 10:42:00;2026-08-09 12:05:36;2026-08-09 12:10:47;0;0
