trip_id;numero_train;destination;stop_sequence;gare;arrival_time;departure_time;derniere_maj;heure_detection_fin_trajet;arrival_delay_min;departure_delay_min
OCESN8900F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481705:87391003:4:815:20261109;;8900;-1;Nantes;2026-08-13 06:23:00;2026-08-13 06:29:00;2026-08-13 08:35:40;2026-08-13 08:40:55;25;25
OCESN8900F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481705:87391003:4:815:20261109;;8900;-1;Angers Saint-Laud;2026-08-13 07:06:00;2026-08-13 07:09:00;2026-08-13 08:35:40;2026-08-13 08:40:55;25;25
OCESN8900F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481705:87391003:4:815:20261109;;8900;-1;Paris Montparnasse Hall 1 - 2;2026-08-13 08:35:00;;2026-08-13 08:35:40;2026-08-13 08:40:55;20;
OCESN8330F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87575001:87391003:5:836:20261212;;8330;-1;Poitiers;;2026-08-13 06:32:00;2026-08-13 08:55:38;2026-08-13 09:01:06;;0
OCESN8330F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87575001:87391003:5:836:20261212;;8330;-1;Paris Montparnasse Hall 1 - 2;2026-08-13 08:51:00;;2026-08-13 08:55:38;2026-08-13 09:01:06;15;
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;La Rochelle;;2026-08-13 05:39:00;2026-08-13 09:15:54;2026-08-13 09:20:43;;0
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;Poitiers;2026-08-13 07:08:00;2026-08-13 07:14:00;2026-08-13 09:15:54;2026-08-13 09:20:43;0;0
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;Paris Montparnasse Hall 1 - 2;2026-08-13 09:10:00;;2026-08-13 09:15:54;2026-08-13 09:20:43;30;
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Bordeaux Saint-Jean;;2026-08-13 05:18:00;2026-08-13 09:15:54;2026-08-13 09:20:43;;0
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Angoulême;2026-08-13 06:22:00;2026-08-13 06:25:00;2026-08-13 09:15:54;2026-08-13 09:20:43;0;0
