trip_id;numero_train;destination;stop_sequence;gare;arrival_time;departure_time;derniere_maj;heure_detection_fin_trajet;arrival_delay_min;departure_delay_min
OCESN8080F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87478107:87391003:5:849:20260925;;8080;-1;Rennes;2026-09-25 06:54:00;2026-09-25 07:00:00;2026-09-25 08:55:46;2026-09-25 09:01:04;0;0
OCESN8080F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87478107:87391003:5:849:20260925;;8080;-1;Le Mans;2026-09-25 07:50:00;2026-09-25 07:53:00;2026-09-25 08:55:46;2026-09-25 09:01:04;5;5
OCESN8080F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87478107:87391003:5:849:20260925;;8080;-1;Paris Montparnasse Hall 1 - 2;2026-09-25 08:54:00;;2026-09-25 08:55:46;2026-09-25 09:01:04;5;
OCESN8790F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87476002:87391003:6:849:20261211;;8790;-1;Rennes;2026-09-25 06:50:00;2026-09-25 07:00:00;2026-09-25 08:55:46;2026-09-25 09:01:04;0;0
OCESN8790F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87476002:87391003:6:849:20261211;;8790;-1;Le Mans;2026-09-25 07:50:00;2026-09-25 07:53:00;2026-09-25 08:55:46;2026-09-25 09:01:04;5;5
OCESN8790F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87476002:87391003:6:849:20261211;;8790;-1;Paris Montparnasse Hall 1 - 2;2026-09-25 08:54:00;;2026-09-25 08:55:46;2026-09-25 09:01:04;5;
OCESN12490F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:915:20261211;;12490;-1;Nantes;;2026-09-25 07:04:00;2026-09-25 09:20:41;2026-09-25 09:25:36;;0
OCESN12490F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:915:20261211;;12490;-1;Angers Saint-Laud;2026-09-25 07:46:00;2026-09-25 07:54:00;2026-09-25 09:20:41;2026-09-25 09:25:36;5;10
OCESN12490F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:915:20261211;;12490;-1;Paris Montparnasse Hall 1 - 2;2026-09-25 09:15:00;;2026-09-25 09:20:41;2026-09-25 09:25:36;0;
OCESN8970F1187_F:OUI:FR:Line::2C32F2C3-282A-4DCA-80AF-1B2FEAA61B11::87486449:87391003:5:915:20261211;;8970;-1;Les Sables-d'Olonne;;2026-09-25 05:44:00;2026-09-25 09:20:41;2026-09-25 09:25:36;;0
OCESN8970F1187_F:OUI:FR:Line::2C32F2C3-282A-4DCA-80AF-1B2FEAA61B11::87486449:87391003:5:915:20261211;;8970;-1;Nantes;2026-09-25 06:52:00;2026-09-25 07:04:00;2026-09-25 09:20:41;2026-09-25 09:25:36;0;0
OCESN8970F1187_F:OUI:FR:Line::2C32F2C3-282A-4DCA-80AF-1B2FEAA61B11::87486449:87391003:5:915:20261211;;8970;-1;Angers Saint-Laud;2026-09-25 07:41:00;2026-09-25 07:54:00;2026-09-25 09:20:41;2026-09-25 09:25:36;0;10
OCESN8970F1187_F:OUI:FR:Line::2C32F2C3-282A-4DCA-80AF-1B2FEAA61B11::87486449:87391003:5:915:20261211;;8970;-1;Paris Montparnasse Hall 1 - 2;2026-09-25 09:15:00;;2026-09-25 09:20:41;2026-09-25 09:25:36;0;
OCESN8308F1187_F:OUI:FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E::87571000:87391003:3:907:20261211;;8308;-1;Paris Montparnasse Hall 1 - 2;2026-09-25 09:32:00;;2026-09-25 09:35:40;2026-09-25 09:40:41;25;
OCESN12203F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87471003:4:925:20261211;;12203;-1;Paris Montparnasse Hall 1 - 2;;2026-09-25 07:35:00;2026-09-25 09:40:42;2026-09-25 09:45:39;;0
OCESN12203F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87471003:4:925:20261211;;12203;-1;Massy TGV;2026-09-25 07:43:00;2026-09-25 07:46:00;2026-09-25 09:40:42;2026-09-25 09:45:39;0;0
OCESN12203F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87471003:4:925:20261211;;12203;-1;Le Mans;2026-09-25 08:44:00;2026-09-25 08:47:00;2026-09-25 09:40:42;2026-09-25 09:45:39;10;10
OCESN12203F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87471003:4:925:20261211;;12203;-1;Rennes;2026-09-25 09:35:00;;2026-09-25 09:40:42;2026-09-25 09:45:39;10;
OCESN12241F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87478107:5:955:20261211;;12241;-1;Paris Montparnasse Hall 1 - 2;;2026-09-25 07:07:00;2026-09-25 10:05:42;2026-09-25 10:10:39;;0
OCESN12241F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87478107:5:955:20261211;;12241;-1;Rennes;2026-09-25 09:09:00;2026-09-25 09:13:00;2026-09-25 10:05:42;2026-09-25 10:10:39;5;5
OCESN8081F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87478107:6:955:20261211;;8081;-1;Paris Montparnasse Hall 1 - 2;;2026-09-25 07:07:00;2026-09-25 10:05:42;2026-09-25 10:10:39;;0
OCESN8081F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87478107:6:955:20261211;;8081;-1;Rennes;2026-09-25 09:09:00;2026-09-25 09:13:00;2026-09-25 10:05:42;2026-09-25 10:10:39;5;5
OCESN8803F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:4:954:20261222;;8803;-1;Paris Montparnasse Hall 1 - 2;;2026-09-25 07:48:00;2026-09-25 10:05:42;2026-09-25 10:10:39;;0
OCESN8803F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:4:954:20261222;;8803;-1;Sablé-sur-Sarthe;2026-09-25 09:01:00;2026-09-25 09:04:00;2026-09-25 10:05:42;2026-09-25 10:10:39;10;10
OCESN8803F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:4:954:20261222;;8803;-1;Angers Saint-Laud;2026-09-25 09:24:00;2026-09-25 09:27:00;2026-09-25 10:05:42;2026-09-25 10:10:39;10;10
OCESN8803F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:4:954:20261222;;8803;-1;Nantes;2026-09-25 10:04:00;;2026-09-25 10:05:42;2026-09-25 10:10:39;10;
OCESN8604F1187_F:OUI:FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F::87474007:87391003:4:1010:20260925;;8604;-1;Rennes;2026-09-25 08:34:00;2026-09-25 08:37:00;2026-09-25 10:10:40;2026-09-25 10:15:42;5;2
OCESN8604F1187_F:OUI:FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F::87474007:87391003:4:1010:20260925;;8604;-1;Paris Montparnasse Hall 1 - 2;2026-09-25 10:10:00;;2026-09-25 10:10:40;2026-09-25 10:15:42;0;
OCESN8864F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:4:1022:20261221;;8864;-1;Nantes;;2026-09-25 08:04:00;2026-09-25 10:30:54;2026-09-25 10:35:33;;0
OCESN8864F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:4:1022:20261221;;8864;-1;Angers Saint-Laud;2026-09-25 08:41:00;2026-09-25 08:44:00;2026-09-25 10:30:54;2026-09-25 10:35:33;0;0
OCESN8864F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:4:1022:20261221;;8864;-1;Le Mans;2026-09-25 09:23:00;2026-09-25 09:26:00;2026-09-25 10:30:54;2026-09-25 10:35:33;0;0
OCESN8864F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:4:1022:20261221;;8864;-1;Paris Montparnasse Hall 1 - 2;2026-09-25 10:27:00;;2026-09-25 10:30:54;2026-09-25 10:35:33;5;
OCESN5380F1187_F:OUI:FR:Line::8753D4FA-06CF-49A8-B412-13F55FD4A1A8::87722025:87471003:6:1031:20260925;;5380;-1;Massy TGV;2026-09-25 08:39:00;2026-09-25 08:43:00;2026-09-25 10:35:34;2026-09-25 10:40:40;5;1
OCESN5380F1187_F:OUI:FR:Line::8753D4FA-06CF-49A8-B412-13F55FD4A1A8::87722025:87471003:6:1031:20260925;;5380;-1;Le Mans;2026-09-25 09:29:00;2026-09-25 09:34:00;2026-09-25 10:35:34;2026-09-25 10:40:40;0;0
OCESN5380F1187_F:OUI:FR:Line::8753D4FA-06CF-49A8-B412-13F55FD4A1A8::87722025:87471003:6:1031:20260925;;5380;-1;Rennes;2026-09-25 10:31:00;;2026-09-25 10:35:34;2026-09-25 10:40:40;0;
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1043:20261105;;5260;-1;Bordeaux Saint-Jean;;2026-09-25 05:56:00;2026-09-25 10:50:43;2026-09-25 10:55:36;;0
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1043:20261105;;5260;-1;Angoulême;2026-09-25 06:34:00;2026-09-25 06:37:00;2026-09-25 10:50:43;2026-09-25 10:55:36;0;0
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1043:20261105;;5260;-1;Poitiers;2026-09-25 07:22:00;2026-09-25 07:25:00;2026-09-25 10:50:43;2026-09-25 10:55:36;5;5
