trip_id;numero_train;destination;stop_sequence;gare;arrival_time;departure_time;derniere_maj;heure_detection_fin_trajet;arrival_delay_min;departure_delay_min
OCESN8422F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:809:20260911;;8422;-1;Bordeaux Saint-Jean;;2026-09-07 05:40:00;2026-09-07 08:15:45;2026-09-07 08:20:48;;0
OCESN8422F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:809:20260911;;8422;-1;Angoulême;2026-09-07 06:19:00;2026-09-07 06:22:00;2026-09-07 08:15:45;2026-09-07 08:20:48;5;5
OCESN8422F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:809:20260911;;8422;-1;Paris Montparnasse Hall 1 - 2;2026-09-07 08:14:00;;2026-09-07 08:15:45;2026-09-07 08:20:48;5;
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20260907;;8370;-1;La Rochelle;;2026-09-07 05:39:00;2026-09-07 08:45:44;2026-09-07 08:50:42;;0
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20260907;;8370;-1;Poitiers;2026-09-07 07:14:00;2026-09-07 07:19:00;2026-09-07 08:45:44;2026-09-07 08:50:42;5;5
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20260907;;8370;-1;Paris Montparnasse Hall 1 - 2;2026-09-07 08:45:00;;2026-09-07 08:45:44;2026-09-07 08:50:42;5;
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260907;;8480;-1;Bordeaux Saint-Jean;;2026-09-07 05:18:00;2026-09-07 08:45:44;2026-09-07 08:50:42;;0
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260907;;8480;-1;Angoulême;2026-09-07 06:27:00;2026-09-07 06:30:00;2026-09-07 08:45:44;2026-09-07 08:50:42;5;5
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260907;;8480;-1;Poitiers;2026-09-07 07:09:00;2026-09-07 07:19:00;2026-09-07 08:45:44;2026-09-07 08:50:42;5;5
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260907;;8480;-1;Paris Montparnasse Hall 1 - 2;2026-09-07 08:45:00;;2026-09-07 08:45:44;2026-09-07 08:50:42;5;
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260907;;8441;-1;Paris Montparnasse Hall 1 - 2;;2026-09-07 06:06:00;2026-09-07 09:20:45;2026-09-07 09:25:39;;0
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260907;;8441;-1;Poitiers;2026-09-07 07:39:00;2026-09-07 07:42:00;2026-09-07 09:20:45;2026-09-07 09:25:39;0;0
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260907;;8441;-1;Angoulême;2026-09-07 08:22:00;2026-09-07 08:25:00;2026-09-07 09:20:45;2026-09-07 09:25:39;0;0
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260907;;8441;-1;Bordeaux Saint-Jean;2026-09-07 09:17:00;;2026-09-07 09:20:45;2026-09-07 09:25:39;15;
OCESN12203F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87471003:4:925:20261210;;12203;-1;Paris Montparnasse Hall 1 - 2;;2026-09-07 07:35:00;2026-09-07 09:35:31;2026-09-07 09:40:40;;0
OCESN12203F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87471003:4:925:20261210;;12203;-1;Massy TGV;2026-09-07 07:43:00;2026-09-07 07:46:00;2026-09-07 09:35:31;2026-09-07 09:40:40;0;0
OCESN12203F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87471003:4:925:20261210;;12203;-1;Le Mans;2026-09-07 08:34:00;2026-09-07 08:37:00;2026-09-07 09:35:31;2026-09-07 09:40:40;0;0
OCESN12203F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87391003:87471003:4:925:20261210;;12203;-1;Rennes;2026-09-07 09:30:00;;2026-09-07 09:35:31;2026-09-07 09:40:40;5;
OCESN8702F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87474098:87391003:8:911:20260921;;8702;-1;Rennes;2026-09-07 07:25:00;2026-09-07 07:55:00;2026-09-07 09:35:31;2026-09-07 09:40:40;0;20
OCESN8702F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87474098:87391003:8:911:20260921;;8702;-1;Paris Montparnasse Hall 1 - 2;2026-09-07 09:31:00;;2026-09-07 09:35:31;2026-09-07 09:40:40;20;
OCESN8331F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87391003:87575001:6:934:20261212;;8331;-1;Paris Montparnasse Hall 1 - 2;;2026-09-07 07:30:00;2026-09-07 09:40:41;2026-09-07 09:45:40;;0
OCESN8331F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87391003:87575001:6:934:20261212;;8331;-1;Poitiers;2026-09-07 09:39:00;;2026-09-07 09:40:41;2026-09-07 09:45:40;5;
OCESN8052F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87471003:87391003:4:946:20261201;;;-1;Rennes;;2026-09-07 07:48:00;2026-09-07 09:55:37;2026-09-07 10:01:04;;0
OCESN8052F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87471003:87391003:4:946:20261201;;;-1;Le Mans;2026-09-07 08:50:00;2026-09-07 08:53:00;2026-09-07 09:55:37;2026-09-07 10:01:04;5;5
OCESN8052F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87471003:87391003:4:946:20261201;;;-1;Paris Montparnasse Hall 1 - 2;2026-09-07 09:51:00;;2026-09-07 09:55:37;2026-09-07 10:01:04;5;
OCESN8602F1187_F:OUI:FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F::87474007:87391003:6:911:20260907;;8602;-1;Rennes;2026-09-07 07:39:00;2026-09-07 08:05:00;2026-09-07 10:01:06;2026-09-07 10:05:42;10;30
OCESN8602F1187_F:OUI:FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F::87474007:87391003:6:911:20260907;;8602;-1;Paris Montparnasse Hall 1 - 2;2026-09-07 09:56:00;;2026-09-07 10:01:06;2026-09-07 10:05:42;45;
OCESN8360F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:3:941:20261201;;;-1;La Rochelle;;2026-09-07 07:06:00;2026-09-07 10:05:44;2026-09-07 10:10:40;;0
OCESN8360F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:3:941:20261201;;;-1;Paris Montparnasse Hall 1 - 2;2026-09-07 10:01:00;;2026-09-07 10:05:44;2026-09-07 10:10:40;20;
OCESN8803F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:4:954:20261201;;;-1;Paris Montparnasse Hall 1 - 2;;2026-09-07 07:53:00;2026-09-07 10:10:41;2026-09-07 10:15:39;;5
OCESN8803F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:4:954:20261201;;;-1;Sablé-sur-Sarthe;2026-09-07 09:01:00;2026-09-07 09:09:00;2026-09-07 10:10:41;2026-09-07 10:15:39;10;15
OCESN8803F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:4:954:20261201;;;-1;Angers Saint-Laud;2026-09-07 09:29:00;2026-09-07 09:32:00;2026-09-07 10:10:41;2026-09-07 10:15:39;15;15
OCESN8803F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:4:954:20261201;;;-1;Nantes;2026-09-07 10:09:00;;2026-09-07 10:10:41;2026-09-07 10:15:39;15;
OCESN8371F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87391003:87485003:5:947:20261212;;8371;-1;Paris Montparnasse Hall 1 - 2;;2026-09-07 06:52:00;2026-09-07 10:15:40;2026-09-07 10:20:43;;0
OCESN8371F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87391003:87485003:5:947:20261212;;8371;-1;Poitiers;2026-09-07 08:11:00;2026-09-07 08:15:00;2026-09-07 10:15:40;2026-09-07 10:20:43;0;0
OCESN8371F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87391003:87485003:5:947:20261212;;8371;-1;La Rochelle;2026-09-07 10:12:00;;2026-09-07 10:15:40;2026-09-07 10:20:43;25;
OCESN8404F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:1000:20261201;;;-1;Bordeaux Saint-Jean;;2026-09-07 07:45:00;2026-09-07 10:15:40;2026-09-07 10:20:43;;0
OCESN8404F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:1000:20261201;;;-1;Massy TGV;2026-09-07 09:58:00;2026-09-07 10:01:00;2026-09-07 10:15:40;2026-09-07 10:20:43;10;10
OCESN8404F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:1000:20261201;;;-1;Paris Montparnasse Hall 1 - 2;2026-09-07 10:10:00;;2026-09-07 10:15:40;2026-09-07 10:20:43;10;
OCESN8604F1187_F:OUI:FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F::87474007:87391003:4:1010:20260925;;8604;-1;Rennes;2026-09-07 08:34:00;2026-09-07 08:37:00;2026-09-07 10:15:40;2026-09-07 10:20:43;5;2
OCESN8604F1187_F:OUI:FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F::87474007:87391003:4:1010:20260925;;8604;-1;Paris Montparnasse Hall 1 - 2;2026-09-07 10:10:00;;2026-09-07 10:15:40;2026-09-07 10:20:43;0;
OCESN8423F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87391003:87581009:3:1018:20261201;;;-1;Paris Montparnasse Hall 1 - 2;;2026-09-07 08:01:00;2026-09-07 10:25:37;2026-09-07 10:30:54;;0
OCESN8423F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87391003:87581009:3:1018:20261201;;;-1;Poitiers;2026-09-07 09:17:00;2026-09-07 09:20:00;2026-09-07 10:25:37;2026-09-07 10:30:54;0;0
OCESN8423F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87391003:87581009:3:1018:20261201;;;-1;Bordeaux Saint-Jean;2026-09-07 10:23:00;;2026-09-07 10:25:37;2026-09-07 10:30:54;5;
OCESN8483F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:1010:20260912;;8483;-1;Paris Montparnasse Hall 1 - 2;;2026-09-07 06:52:00;2026-09-07 10:25:37;2026-09-07 10:30:54;;0
OCESN8483F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:1010:20260912;;8483;-1;Poitiers;2026-09-07 08:11:00;2026-09-07 08:22:00;2026-09-07 10:25:37;2026-09-07 10:30:54;0;0
OCESN8483F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:1010:20260912;;8483;-1;Angoulême;2026-09-07 09:02:00;2026-09-07 09:05:00;2026-09-07 10:25:37;2026-09-07 10:30:54;0;0
OCESN8483F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:1010:20260912;;8483;-1;Bordeaux Saint-Jean;2026-09-07 10:20:00;;2026-09-07 10:25:37;2026-09-07 10:30:54;10;
