trip_id;numero_train;destination;stop_sequence;gare;arrival_time;departure_time;derniere_maj;heure_detection_fin_trajet;arrival_delay_min;departure_delay_min
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;La Rochelle;;2026-08-26 05:39:00;2026-08-26 08:50:45;2026-08-26 08:55:39;;0
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;Poitiers;2026-08-26 07:13:00;2026-08-26 07:19:00;2026-08-26 08:50:45;2026-08-26 08:55:39;5;5
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;Paris Montparnasse Hall 1 - 2;2026-08-26 08:45:00;;2026-08-26 08:50:45;2026-08-26 08:55:39;5;
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Bordeaux Saint-Jean;;2026-08-26 05:18:00;2026-08-26 08:50:45;2026-08-26 08:55:39;;0
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Angoulême;2026-08-26 06:22:00;2026-08-26 06:25:00;2026-08-26 08:50:45;2026-08-26 08:55:39;0;0
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Poitiers;2026-08-26 07:09:00;2026-08-26 07:19:00;2026-08-26 08:50:45;2026-08-26 08:55:39;5;5
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Paris Montparnasse Hall 1 - 2;2026-08-26 08:45:00;;2026-08-26 08:50:45;2026-08-26 08:55:39;5;
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260828;;8441;-1;Paris Montparnasse Hall 1 - 2;;2026-08-26 06:05:00;2026-08-26 09:10:47;2026-08-26 09:15:45;;5
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260828;;8441;-1;Poitiers;2026-08-26 07:44:00;2026-08-26 07:47:00;2026-08-26 09:10:47;2026-08-26 09:15:45;5;5
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260828;;8441;-1;Angoulême;2026-08-26 08:27:00;2026-08-26 08:30:00;2026-08-26 09:10:47;2026-08-26 09:15:45;5;5
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260828;;8441;-1;Bordeaux Saint-Jean;2026-08-26 09:07:00;;2026-08-26 09:10:47;2026-08-26 09:15:45;5;
OCESN8478F1187_F:OUI:FR:Line::9684FBBE-75D8-461A-B8F4-44181F11CFBC::87582668:87391003:4:855:20261121;;8478;-1;Bordeaux Saint-Jean;2026-08-26 06:50:00;2026-08-26 06:56:00;2026-08-26 09:15:47;2026-08-26 09:20:43;10;10
OCESN8478F1187_F:OUI:FR:Line::9684FBBE-75D8-461A-B8F4-44181F11CFBC::87582668:87391003:4:855:20261121;;8478;-1;Paris Montparnasse Hall 1 - 2;2026-08-26 09:10:00;;2026-08-26 09:15:47;2026-08-26 09:20:43;15;
OCESN8804F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:916:20260826;;8804;-1;Nantes;;2026-08-26 07:04:00;2026-08-26 09:25:35;2026-08-26 09:31:01;;0
OCESN8804F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:916:20260826;;8804;-1;Angers Saint-Laud;2026-08-26 07:41:00;2026-08-26 07:44:00;2026-08-26 09:25:35;2026-08-26 09:31:01;0;0
OCESN8804F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:916:20260826;;8804;-1;Paris Montparnasse Hall 1 - 2;2026-08-26 09:21:00;;2026-08-26 09:25:35;2026-08-26 09:31:01;5;
OCESN8402F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:2:921:20261116;;8402;-1;Bordeaux Saint-Jean;;2026-08-26 07:12:00;2026-08-26 09:31:03;2026-08-26 09:35:35;;0
OCESN8402F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:2:921:20261116;;8402;-1;Paris Montparnasse Hall 1 - 2;2026-08-26 09:26:00;;2026-08-26 09:31:03;2026-08-26 09:35:35;5;
OCESN8440F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:6:1017:20260828;;8440;-1;Bordeaux Saint-Jean;;2026-08-26 06:58:00;2026-08-26 10:30:57;2026-08-26 10:35:38;;0
OCESN8440F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:6:1017:20260828;;8440;-1;Angoulême;2026-08-26 07:39:00;2026-08-26 07:47:00;2026-08-26 10:30:57;2026-08-26 10:35:38;5;10
OCESN8440F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:6:1017:20260828;;8440;-1;Poitiers;2026-08-26 08:27:00;2026-08-26 08:30:00;2026-08-26 10:30:57;2026-08-26 10:35:38;10;10
OCESN8440F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:6:1017:20260828;;8440;-1;Paris Montparnasse Hall 1 - 2;2026-08-26 10:27:00;;2026-08-26 10:30:57;2026-08-26 10:35:38;10;
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1043:20260911;;5260;-1;Bordeaux Saint-Jean;;2026-08-26 05:58:00;2026-08-26 11:05:38;2026-08-26 11:10:46;;0
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1043:20260911;;5260;-1;Angoulême;2026-08-26 06:43:00;2026-08-26 06:46:00;2026-08-26 11:05:38;2026-08-26 11:10:46;10;10
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1043:20260911;;5260;-1;Poitiers;2026-08-26 07:31:00;2026-08-26 07:34:00;2026-08-26 11:05:38;2026-08-26 11:10:46;15;15
OCESN5260F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87286005:8:1043:20260911;;5260;-1;Massy TGV;2026-08-26 09:14:00;2026-08-26 09:17:00;2026-08-26 11:05:38;2026-08-26 11:10:46;20;20
OCESN8912F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481788:87391003:6:1114:20260826;;8912;-1;Le Croisic;;2026-08-26 07:54:00;2026-08-26 11:15:43;2026-08-26 11:20:43;;0
OCESN8912F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481788:87391003:6:1114:20260826;;8912;-1;Nantes;2026-08-26 09:03:00;2026-08-26 09:09:00;2026-08-26 11:15:43;2026-08-26 11:20:43;5;5
OCESN8912F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481788:87391003:6:1114:20260826;;8912;-1;Angers Saint-Laud;2026-08-26 09:41:00;2026-08-26 09:45:00;2026-08-26 11:15:43;2026-08-26 11:20:43;0;0
OCESN8912F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481788:87391003:6:1114:20260826;;8912;-1;Paris Montparnasse Hall 1 - 2;2026-08-26 11:14:00;;2026-08-26 11:15:43;2026-08-26 11:20:43;0;
OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:6:1103:20260828;;8502;-1;Bordeaux Saint-Jean;2026-08-26 08:55:00;2026-08-26 08:56:00;2026-08-26 11:20:45;2026-08-26 11:25:35;15;10
OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:6:1103:20260828;;8502;-1;Paris Montparnasse Hall 1 - 2;2026-08-26 11:18:00;;2026-08-26 11:20:45;2026-08-26 11:25:35;15;
OCESN5351F1187_F:OUI:FR:Line::3544567F-7F17-4253-85BB-D1E6A7B27A9A::87722025:87481002:6:1119:20261121;;5351;-1;Massy TGV;2026-08-26 08:34:00;2026-08-26 08:46:00;2026-08-26 11:25:36;2026-08-26 11:30:53;0;0
OCESN5351F1187_F:OUI:FR:Line::3544567F-7F17-4253-85BB-D1E6A7B27A9A::87722025:87481002:6:1119:20261121;;5351;-1;Angers Saint-Laud;2026-08-26 10:44:00;2026-08-26 10:47:00;2026-08-26 11:25:36;2026-08-26 11:30:53;5;5
OCESN5351F1187_F:OUI:FR:Line::3544567F-7F17-4253-85BB-D1E6A7B27A9A::87722025:87481002:6:1119:20261121;;5351;-1;Nantes;2026-08-26 11:24:00;;2026-08-26 11:25:36;2026-08-26 11:30:53;5;
OCESN5210F1187_F:OUI:FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E::87223263:87471003:6:1117:20260827;;5210;-1;Massy TGV;2026-08-26 09:39:00;2026-08-26 10:02:00;2026-08-26 11:45:42;2026-08-26 11:50:45;5;20
OCESN5210F1187_F:OUI:FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E::87223263:87471003:6:1117:20260827;;5210;-1;Le Mans;2026-08-26 10:55:00;2026-08-26 10:58:00;2026-08-26 11:45:42;2026-08-26 11:50:45;25;25
OCESN5210F1187_F:OUI:FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E::87223263:87471003:6:1117:20260827;;5210;-1;Rennes;2026-08-26 11:42:00;;2026-08-26 11:45:42;2026-08-26 11:50:45;25;
OCESN8362F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:5:1142:20261212;;8362;-1;La Rochelle;;2026-08-26 08:48:00;2026-08-26 11:50:47;2026-08-26 11:55:38;;0
OCESN8362F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:5:1142:20261212;;8362;-1;Paris Montparnasse Hall 1 - 2;2026-08-26 11:47:00;;2026-08-26 11:50:47;2026-08-26 11:55:38;5;
OCESN5202F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87286005:87581009:11:1202:20260913;;5202;-1;Massy TGV;2026-08-26 09:09:00;2026-08-26 09:17:00;2026-08-26 12:05:39;2026-08-26 12:08:58;5;5
OCESN5202F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87286005:87581009:11:1202:20260913;;5202;-1;Poitiers;2026-08-26 10:39:00;2026-08-26 10:42:00;2026-08-26 12:05:39;2026-08-26 12:08:58;0;0
OCESN5202F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87286005:87581009:11:1202:20260913;;5202;-1;Angoulême;2026-08-26 11:22:00;2026-08-26 11:25:00;2026-08-26 12:05:39;2026-08-26 12:08:58;0;0
OCESN5202F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87286005:87581009:11:1202:20260913;;5202;-1;Bordeaux Saint-Jean;2026-08-26 12:02:00;;2026-08-26 12:05:39;2026-08-26 12:08:58;0;
OCESN8711F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87391003:87474098:7:1213:20260827;;8711;-1;Paris Montparnasse Hall 1 - 2;;2026-08-26 08:26:00;2026-08-26 12:20:43;2026-08-26 12:25:37;;5
OCESN8711F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87391003:87474098:7:1213:20260827;;8711;-1;Rennes;2026-08-26 10:06:00;2026-08-26 10:06:00;2026-08-26 12:20:43;2026-08-26 12:25:37;10;5
OCESN8445F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:1303:20260828;;8445;-1;Paris Montparnasse Hall 1 - 2;;2026-08-26 09:58:00;2026-08-26 13:10:44;2026-08-26 13:15:40;;0
OCESN8445F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:1303:20260828;;8445;-1;Poitiers;2026-08-26 11:42:00;2026-08-26 11:45:00;2026-08-26 13:10:44;2026-08-26 13:15:40;5;5
OCESN8445F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:1303:20260828;;8445;-1;Angoulême;2026-08-26 12:25:00;2026-08-26 12:29:00;2026-08-26 13:10:44;2026-08-26 13:15:40;5;5
